id,active,name,category,type,min_grade,min_duration,description
1450,0,"Embalador","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","160","Prepara máquinas e local de trabalho para empacotar e envasar. Embala produtos e acessórios. Enfarda produtos, separando, conferindo, pesando e prensando produtos."
1451,0,"Encadernador Gráfico","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Opera máquinas de acabamento gráfico e editorial. Encaderna, doura e grava folhas, documentos e livros manualmente e por meio de processos gráficos e artísticos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1452,0,"Encanador Industrial","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Traça, corta, une peças e monta tubulação industrial, preparando máquinas, equipamentos e ferramentas e seguindo legislação pertinente e normas técnicas, da qualidade, de saúde, meio ambiente e segurança."
1453,0,"Encanador Instalador Predial","Infraestrutura","FIC","Ensino Fundamental I Incompleto","200","Executa trabalhos de construção, reforma e manutenção de obras civis, no que se refere à instalação hidráulica de água fria, quente, esgoto e de combate a incêndio, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1454,0,"Equideocultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","240","Executa a criação e manejo de equídeos para o esporte, lazer e demais funções zootécnicas."
1455,0,"Espanhol Aplicado a Serviços Turísticos ","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","180","Compreende e produz mensagens orais e escritas em língua espanhola em nível básico, no setor turístico, com vistas a atender às demandas e expectativas dos clientes de forma a atendê-lo com objetividade e cordialidade, esclarecer dúvidas usuais no setor turístico e apresentar as principais informações referentes à região em que atua. Compreende e produz gêneros textuais básicos do setor turístico. Reconhece variações culturais e linguísticas do universo em espanhol. Usa estruturas da língua espanhola em situações comunicativas reais."
1456,0,"Espanhol Básico","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende e usa expressões familiares e cotidianas, assim como enunciados muito simples, que visam satisfazer necessidades concretas. Apresenta-se e apresenta a outros. Faz perguntas e dá respostas sobre aspectos pessoais como, por exemplo, o local onde vive, as pessoas que conhece e as coisas que tem. Comunica-se na língua espanhola de modo simples, se o interlocutor falar lenta e distintamente e se mostrar cooperante."
1457,0,"Espanhol Intermediário","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende frases isoladas e expressões frequentes relacionadas com áreas de prioridade imediata como informações pessoais e familiares simples, compras, meio circundante. Comunica-se em tarefas simples e em rotinas que exigem apenas uma troca de informação direta sobre assuntos que lhe são familiares e habituais. Descreve sua formação, o meio circundante e, ainda, refere-se a assuntos relacionados com necessidades imediatas."
1458,0,"Estampador de Tecido","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Realiza acabamento, tingimento e estamparia em tecidos, beneficia fibras soltas, fios e tecidos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1459,0,"Estilista de Calçados","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Pesquisa, cria e desenvolve de coleção de calçados, utilizando matérias-primas, equipamentos, ferramentas e acessórios, de acordo com suas características e aplicações, seguindo normas e procedimentos técnicos, normas ambientais, de qualidade, de saúde e segurança no trabalho."
1460,0,"Estivador","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Realiza a arrumação e a estivagem de cargas em navios, obedecendo as normas de segurança."
1461,0,"Estofador de Móveis","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Realiza a confecção, a repação  e a instalação de artefatos de tecido e couro. Confecciona moldes e corta materiais. Realiza acabamentos e revisa artefatos de tecido e couro, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1462,0,"Fabricador de Fogos de Artifício","Produção Industrial","FIC","Ensino Fundamental Completo","240","Fabrica fogos de artifício e acessórios iniciadores de explosivos tais como pólvora à base química, pólvora negra, pólvora branca e chumbo, operando máquinas de processamento químico, de usinagem, de montagem e embalagem de produtos."
1463,0,"Figurinista","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Cria figurinos, interpretando-os, desenvolve pesquisa, cria croquis, reelabora figurinos já existentes, coordena a equipe de produção, providencia a organização do guarda-roupa. "
1464,0,"Florista","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Cria arranjos florais, considerando estilo, harmonia das espécies, tendência e estação do ano. Executa projetos florais para ornamentação de ambientes. Trabalha de forma individual ou em equipe. Conserva com segurança e higiene produtos, equipamentos, ferrramentas, instrumentos e locais de trabalho."
1465,0,"Fluviário em Embarcações Especiais","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Atua como tripulante nas embarcações especiais (balsas transportadoras de petróleo, seus derivados e etanol) de navegação fluvial. Exerce atividades relacionadas com a carga e/ou com os equipamentos de carga, observando as normas de segurança."
1466,0,"Forneiro Fundidor de Metais","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","220","Funde ligas metálicas, de acordo com normas e procedimentos técnicos, de qualidade, segurança, saúde e preservação ambiental."
1467,0,"Forragicultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","160","Produz, maneja e conserva plantas forrageiras em propriedades rurais de pequeno, médio e grande porte para alimentação animal."
1468,0,"Fotógrafo","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","190","Opera câmeras fotográficas digitais ou analógicas, utilizando a luz para produzir imagens. Cria imagens em preto e branco ou coloridas. Revela e retoca negativos de filmes. Amplia e retoca cópias. Cria efeitos gráficos em imagens digitais e as imprime, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1469,0,"Francês Aplicado a Serviços Turísticos","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","180","Compreende e produz mensagens orais e escritas em língua francesa em nível básico, no setor turístico, com vistas a atender às demandas e expectativas dos clientes de forma a atendê-lo com objetividade e cordialidade, esclarecer dúvidas usuais no setor turístico e apresentar as principais informações referentes à região em que atua. Compreende e produz gêneros textuais básicos do setor turístico. Reconhece variações culturais e linguísticas do universo em francês. Usa estruturas da língua francesa em situações comunicativas reais."
1470,0,"Francês Básico","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende e usa expressões familiares e cotidianas, assim como enunciados muito simples, que visam satisfazer necessidades concretas. Apresenta-se e apresenta a outros. Faz perguntas e dá respostas sobre aspectos pessoais como, por exemplo, o local onde vive, as pessoas que conhece e as coisas que tem. Comunica-se na língua francesa de modo simples, se o interlocutor falar lenta e distintamente e se mostrar cooperante."
1471,0,"Francês Intermediário","Desenvolvimento Educacional e Social","FIC","Ensino Fundamental II Incompleto","160","Compreende frases isoladas e expressões frequentes relacionadas com áreas de prioridade imediata como informações pessoais e familiares simples, compras, meio circundante). Comunica-se em tarefas simples e em rotinas que exigem apenas uma troca de informação direta sobre assuntos que lhe são familiares e habituais. Descreve sua formação, o meio circundante e, ainda, refere-se a assuntos relacionados com necessidades imediatas."
1472,0,"Frentista","Infraestrutura","FIC","Ensino Fundamental II Incompleto","160","Abastece veículos automotores com diferentes tipos de combustíveis. Verifica e troca fluídos e filtros. Lava veículos automotores. Verifica a calibragem e efetua a troca de pneus. Acompanha o recebimento e o controle da qualidade de combustíveis. Comercializa produtos. "
1473,0,"Fresador Mecânico","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","200","Faz ajustes e realiza usinagem de peças de materiais ferrosos e não ferrosos utilizando fresadora convencional universal e ferramentas manuais, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1474,0,"Fruticultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Gerencia a atividade produtiva de frutas. Maneja a fertilidade do solo. Seleciona e/ou produz insumos (mudas, fertilizantes, defensivos, etc.). Implanta e maneja pomares com qualidade. Opera máquinas e implementos agrícolas. Segue a legislação para produção e comercialização das frutas, as normas sanitárias e os procedimentos de segurança no trabalho."
1475,0,"Fundidor de Jóias","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Executa as diferentes etapas do processo de fundição de joias, folhados e bijuterias. "
1476,0,"Funileiro de Automóveis","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","240","Realiza o diagnóstico e a reparação em carrocerias e chassis de automóveis, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
